,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLEKHG1,245.2514379055301,-0.9121143773963662,0.200454955453044,-4.550221147364084,5.358956317036567e-06,0.000801782310510471
PCSK1,44.14345434992908,1.2188405129521642,0.26915981276245665,4.528315354520757,5.9455803590214756e-06,0.00085660398505902
CTSL,688.8337465027428,0.8750475208947269,0.193097397067219,4.531638096551424,5.852805659025574e-06,0.00085660398505902
CACNB2,62.39494236376993,-1.0509219397276706,0.23206056891381785,-4.528653638343702,5.936071124721047e-06,0.00085660398505902
CHI3L2,744.0535765412654,2.5355944954433567,0.5596766861402946,4.530462958765727,5.885457338467696e-06,0.00085660398505902
BMP6,82.00657182430034,-1.2696367045318384,0.2805069914759448,-4.526221246220587,6.004771475212085e-06,0.0008571949004981654
LYZ,589.8009855288594,1.9051485473375844,0.42162394473865783,4.5185966573091205,6.225085379566647e-06,0.0008805666227823366
TOMM7,3665.5091874876875,0.4099286981721518,0.09084531541880372,4.512381252487811,6.410382579730348e-06,0.0008986085850504884
NEIL2,403.3683077266909,0.551427991257603,0.12228576339445109,4.5093392390975975,6.502985083743306e-06,0.0009034504277057663
SASH3,132.37454245214707,1.1054677252629757,0.24668270158265385,4.481334597726448,7.417770963879122e-06,0.0009950044499824064
CAPG,856.6189655728616,1.1627429983153348,0.25931947704118813,4.483824399085359,7.331700389753412e-06,0.0009950044499824064
CCDC68,27.301567490732143,-1.5526924112480378,0.3463507146566229,-4.483006229068704,7.35987801351042e-06,0.0009950044499824064
APOL2,785.2953775327826,0.8302798800857274,0.185212566047797,4.482848533459984,7.365320911518382e-06,0.0009950044499824064
COBLL1,273.552571995801,-0.7796247428942416,0.17444908814697055,-4.469067457878714,7.856135358787486e-06,0.0010359446286672311
MAPKAPK3,264.63320921044715,0.5634180069294946,0.12605844448572961,4.469498328557244,7.84032718272385e-06,0.0010359446286672311
PACC1,303.9447120150561,-0.7104929602987274,0.15951278017220516,-4.454144423611078,8.422839167497218e-06,0.0011013393062710647
ABCG1,212.66438554529597,0.8763586410808454,0.19705018774712466,4.447388003534816,8.692075139006576e-06,0.001127072409691186
CTSB,3954.9910983575073,0.7514925665711765,0.1694151140374236,4.4358059246424295,9.172846138101777e-06,0.0011795825281724268
PCK2,77.88253366962832,1.1287710301536522,0.25469561096796894,4.431843273088867,9.343092148666248e-06,0.0011916271625675968
RGS19,217.11648095784895,1.178821190518087,0.266325928395692,4.426235168386087,9.589198117656813e-06,0.0012130725423637398
PPEF1,234.2701850650939,-1.860349800629237,0.42067412460694015,-4.422306226624867,9.76529171685207e-06,0.0012155835129137459
RAB13,1961.7975240344938,0.7502257581808983,0.1696153844182885,4.42309971323572,9.729480889079354e-06,0.0012155835129137459
CPA2,47.282780626840974,-1.9001852186002668,0.4302905468606374,-4.416051508600069,1.0052014128150304e-05,0.0012315696049922734
LTA4H,863.2356716272127,0.8562517181211451,0.1938523584899665,4.417030181066708,1.0006626245144289e-05,0.0012315696049922734
SAT2,832.5510730258693,0.5473373040771847,0.12430885256070927,4.403043651375345,1.0674267824684671e-05,0.0012975906824382302
CCDC14,379.09019148312694,-0.6454115642329384,0.14681704434927406,-4.396026136430867,1.1025066465822118e-05,0.0013298452264200941
ADAM33,167.26401007367082,-1.4113578354109662,0.32145677743306506,-4.390505767777269,1.1308731539200993e-05,0.0013330595662876322
TMEM132E,272.84652892525577,1.0808222560339211,0.2460817966570186,4.392125995163871,1.1224761494775099e-05,0.0013330595662876322
GLRA2,40.410917806577764,1.039197089443916,0.23665938968160796,4.391108634404956,1.1277417508711618e-05,0.0013330595662876322
OMD,176.8103156141642,-1.725663471088797,0.39325091209879093,-4.388199538759831,1.1429289257300946e-05,0.0013371409085985166
STRN,1082.9659370789143,-0.652883826924151,0.14915207508769912,-4.377303007955239,1.2015687636856467e-05,0.0013579415353390247
GNAI3,1347.7562408210488,0.5579598867534785,0.12732758070928146,4.382081899658732,1.1755060140732989e-05,0.0013579415353390247
PLA2G7,105.48476347233535,1.9626000351463535,0.44813053319192636,4.3795275924789685,1.189368619675847e-05,0.0013579415353390247
NGEF,56.599830242105405,1.0926072631938994,0.24981523716054257,4.373661413181697,1.2217982965775287e-05,0.0013579415353390247
BAIAP2L1,28.742939878879294,-1.385944393726135,0.31684365387571906,-4.374221723467965,1.2186646813529063e-05,0.0013579415353390247
GPR37,801.8373381623339,-0.7660755633032501,0.17511859300085933,-4.3746100866599065,1.2164972068731184e-05,0.0013579415353390247
PYGL,395.2075250206891,1.1273991223756377,0.2573683087011799,4.380489299809698,1.1841310755283328e-05,0.0013579415353390247
