,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HAVCR2,54.35837251173494,0.9281925460507385,0.22041268834633213,4.211157501932373,2.5406552594892754e-05,0.0032690457265309903
RGMA,152.21324089010474,0.8881121422351207,0.21000697482304462,4.22896498072723,2.3476888215978805e-05,0.0032690457265309903
FBLN1,167.03113581573163,-1.4344040088196637,0.33898548998075373,-4.2314613787779045,2.3217786494282873e-05,0.0032690457265309903
PSMD9,99.77838210198311,0.5905025245436999,0.1399272621356871,4.22006773755847,2.4422892415927212e-05,0.0032690457265309903
RIC3,41.68368259726744,-0.8246351847581411,0.19603272863046295,-4.206619938003532,2.592185385706235e-05,0.0032690457265309903
EPAS1,219.4614244428724,-0.7235630297890557,0.1718421539948555,-4.210625931811337,2.5466411769718044e-05,0.0032690457265309903
OGN,110.68203122893674,-1.8450172375257905,0.4386693977963999,-4.205940160845504,2.5999902585588632e-05,0.0032690457265309903
GABBR1,127.5249064348706,-0.7565820354286752,0.179387220953089,-4.217591595482304,2.4692552806280285e-05,0.0032690457265309903
RHOG,79.35464549703293,0.6853952159588628,0.16312849755101422,4.201566410826062,2.6507446084163635e-05,0.0032952542260627424
PPP1R18,61.96723785900993,0.8952213529970785,0.21394050318782193,4.184440719068276,2.858690323577663e-05,0.003517978067246712
LTBR,57.39513034860449,0.6809115170564368,0.16280196236303718,4.182452761460277,2.8838094935677484e-05,0.003517978067246712
CD48,10.673937155027785,2.0853338897737386,0.49942762790441125,4.175447598931921,2.974007096514749e-05,0.00356144170924835
MAPKAPK3,30.659020360491727,0.7971089520960181,0.19084774242872807,4.176674777243948,2.9580147686418e-05,0.00356144170924835
RGS19,23.753142262641756,1.1574293822686406,0.27757824527236424,4.169740972074207,3.0494603231940202e-05,0.00359805797752265
HCLS1,115.78331440138686,1.028338027143294,0.24666442283443954,4.168975871455576,3.059713747835855e-05,0.00359805797752265
SEPTIN9,113.82751970822564,0.8174275472734694,0.19624345635818935,4.165374797422425,3.1084147673473584e-05,0.003622690889123667
M6PR,126.44612051137874,0.6457163878828182,0.1554309142358579,4.154362670111938,3.261954549550251e-05,0.003767990507546852
SLC6A12,10.31998584262114,-2.290919400036341,0.5520810994478239,-4.149606647153207,3.330470935027186e-05,0.003813389220606128
HS6ST1,86.17664799470869,0.6515655341987965,0.15709988707172748,4.147460232745486,3.3618383967734726e-05,0.0038158327472247074
ITPKB,313.8628672044155,0.9991744225671997,0.24117176715337213,4.142999134437569,3.427932396021082e-05,0.0038573104797640675
PTGS2,47.787966221226235,-1.6286864359096982,0.39349662504643085,-4.139009923446029,3.488078642036284e-05,0.0038914436337179163
STXBP6,69.08359618170745,-1.0036587458156516,0.2429336080305776,-4.131411680549869,3.605422158999158e-05,0.003988269105204746
VEZT,34.98511309511141,-0.8629279598096916,0.20932858053933828,-4.122360919786225,3.750090291518602e-05,0.00407916071459936
PPP1R1A,42.98540734213085,0.9139145250697857,0.22161390887179416,4.123904179671747,3.72503909286774e-05,0.00407916071459936
REEP1,32.88710638449701,-1.8756626784236816,0.45539458956002965,-4.118763642395961,3.809105976199012e-05,0.004109112422093034
GPSM3,14.339173620600743,1.1456157743010054,0.2790727081068787,4.105079934445828,4.041750990066073e-05,0.004324342268305939
NEK6,161.6466206473943,0.5310930794542192,0.1295553794966818,4.0993518101486615,4.1430884717369455e-05,0.004376398861596218
DSP,94.12629190343395,-2.5193980191883383,0.6147046940932475,-4.09855015489138,4.1574615708107795e-05,0.004376398861596218
RND3,20.626888456260485,-1.4025106445885955,0.3431645302211258,-4.086991868550214,4.370024295587324e-05,0.0045633541704241075
